Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
030470404,M15,03013731,Medical Incident,02/16/2003,02/16/2003,02/16/2003 11:28:20 PM,02/16/2003 11:31:09 PM,02/16/2003 11:31:59 PM,02/16/2003 11:34:30 PM,02/16/2003 11:43:20 PM,02/16/2003 11:53:19 PM,,Other,02/17/2003 12:29:43 AM,0 Block of BROOKDALE AVE,SF,94134,B09,43,6243,1,1,2,true,,1,MEDIC,1,9,10,Visitacion Valley,"(37.7121958423312, -122.420838850109)",030470404-M15
113550241,E16,11117918,Alarms,12/21/2011,12/21/2011,12/21/2011 03:40:20 PM,12/21/2011 03:40:56 PM,12/21/2011 03:41:03 PM,12/21/2011 03:41:29 PM,12/21/2011 03:44:20 PM,,,Other,12/21/2011 03:53:32 PM,3100 Block of FILLMORE ST,SF,94123,B04,16,3553,3,3,3,true,,1,ENGINE,2,4,2,Marina,"(37.7982628540215, -122.435656964071)",113550241-E16
092180333,68,09064829,Medical Incident,08/06/2009,08/06/2009,08/06/2009 07:12:12 PM,08/06/2009 07:16:17 PM,08/06/2009 07:16:29 PM,08/06/2009 07:16:58 PM,08/06/2009 07:27:08 PM,08/06/2009 07:44:17 PM,08/06/2009 07:53:50 PM,Code 2 Transport,08/06/2009 08:21:57 PM,0 Block of DORE ST,SF,94103,B02,36,2342,2,2,2,true,,1,MEDIC,1,2,6,South of Market,"(37.7738617771611, -122.413045971966)",092180333-68
010510048,E08,01015381,Vehicle Fire,02/20/2001,02/19/2001,02/20/2001 07:21:29 AM,02/20/2001 07:21:59 AM,02/20/2001 07:22:04 AM,02/20/2001 07:23:55 AM,02/20/2001 07:26:48 AM,,,Other,02/20/2001 07:37:28 AM,3RD ST/HARRISON ST,SF,94107,B03,08,2175,3,3,3,false,,1,ENGINE,1,3,6,South of Market,"(37.7825535920508, -122.397385539895)",010510048-E08
160831220,74,16032905,Medical Incident,03/23/2016,03/23/2016,03/23/2016 10:08:43 AM,03/23/2016 10:08:43 AM,03/23/2016 10:09:05 AM,03/23/2016 10:09:12 AM,03/23/2016 10:25:07 AM,03/23/2016 10:49:36 AM,03/23/2016 11:14:22 AM,Code 2 Transport,03/23/2016 11:33:33 AM,24TH ST/POTRERO AV,San Francisco,94110,B10,11,2562,3,3,3,true,Non Life-threatening,1,MEDIC,2,10,9,Mission,"(37.7530040313925, -122.406336240587)",160831220-74
142722579,E09,14095472,Medical Incident,09/29/2014,09/29/2014,09/29/2014 05:40:16 PM,09/29/2014 05:41:28 PM,09/29/2014 05:42:17 PM,09/29/2014 05:43:56 PM,09/29/2014 05:46:05 PM,,,Patient Declined Transport,09/29/2014 05:46:58 PM,1000 Block of KANSAS ST,San Francisco,94107,B10,37,2545,2,2,2,true,Potentially Life-Threatening,1,ENGINE,2,10,10,Potrero Hill,"(37.7564352059154, -122.40267276826)",142722579-E09
160692512,86,16027542,Medical Incident,03/09/2016,03/09/2016,03/09/2016 04:10:47 PM,03/09/2016 04:10:47 PM,03/09/2016 04:11:10 PM,03/09/2016 04:11:21 PM,03/09/2016 04:34:00 PM,03/09/2016 04:47:15 PM,03/09/2016 05:03:33 PM,Code 2 Transport,03/09/2016 05:57:26 PM,1400 Block of EGBERT AV,San Francisco,94124,B10,17,6615,2,3,3,true,Potentially Life-Threatening,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.7233599583375, -122.393727715122)",160692512-86
181693096,64,18071764,Traffic Collision,06/18/2018,06/18/2018,06/18/2018 06:52:52 PM,06/18/2018 06:54:32 PM,06/18/2018 06:55:15 PM,06/18/2018 06:55:19 PM,06/18/2018 07:00:58 PM,,,Patient Declined Transport,06/18/2018 07:24:39 PM,13TH ST/HARRISON ST,San Francisco,94103,B02,29,5112,2,2,2,true,Non Life-threatening,1,MEDIC,1,2,6,Mission,"(37.76950200492077, -122.41338523983504)",181693096-64
173461759,52,17145016,Medical Incident,12/12/2017,12/12/2017,12/12/2017 12:27:55 PM,12/12/2017 12:27:55 PM,12/12/2017 12:29:32 PM,12/12/2017 12:29:40 PM,12/12/2017 12:35:14 PM,12/12/2017 12:42:11 PM,12/12/2017 12:52:28 PM,Code 2 Transport,12/12/2017 01:26:35 PM,0 Block of GROVE ST,San Francisco,94102,B02,36,1647,C,2,2,true,Non Life-threatening,1,MEDIC,1,2,6,Tenderloin,"(37.77883231587925, -122.41564248785478)",173461759-52
030030006,E17,03000740,Outside Fire,01/03/2003,01/02/2003,01/03/2003 12:20:51 AM,01/03/2003 12:22:39 AM,01/03/2003 12:22:59 AM,,01/03/2003 12:27:12 AM,,,Other,01/03/2003 12:28:04 AM,CERES ST/WILLIAMS AV,SF,94124,B10,17,6512,3,3,3,true,,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7295266979545, -122.394479206399)",030030006-E17
120340098,E03,12011193,Medical Incident,02/03/2012,02/03/2012,02/03/2012 09:19:04 AM,02/03/2012 09:20:41 AM,02/03/2012 09:21:29 AM,02/03/2012 09:22:41 AM,02/03/2012 09:22:41 AM,,,Other,02/03/2012 09:33:36 AM,1300 Block of MARKET ST,SF,94102,B02,36,2338,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,2,6,Tenderloin,"(37.7770834641942, -122.416979326411)",120340098-E03
163273556,E11,16130780,Structure Fire,11/22/2016,11/22/2016,11/22/2016 09:26:15 PM,11/22/2016 09:26:47 PM,11/22/2016 09:27:02 PM,11/22/2016 09:28:14 PM,,,,Fire,11/22/2016 09:31:36 PM,500 Block of CHURCH ST,San Francisco,94114,B02,06,5421,3,3,3,true,Alarm,1,ENGINE,6,2,8,Castro/Upper Market,"(37.7624845773087, -122.428538964654)",163273556-E11
003120009,M09,00093279,Medical Incident,11/07/2000,11/06/2000,11/07/2000 12:36:46 AM,11/07/2000 12:37:34 AM,11/07/2000 12:37:43 AM,11/07/2000 12:39:09 AM,11/07/2000 12:43:38 AM,11/07/2000 01:09:29 AM,11/07/2000 01:27:35 AM,Other,11/07/2000 02:00:14 AM,400 Block of ELLSWORTH ST,SF,94110,B06,32,5726,3,3,3,true,,1,MEDIC,2,6,9,Bernal Heights,"(37.7377659722701, -122.414736876091)",003120009-M09
163234221,B03,16129180,Alarms,11/18/2016,11/18/2016,11/18/2016 10:37:25 PM,11/18/2016 10:38:48 PM,11/18/2016 10:39:22 PM,11/18/2016 10:41:42 PM,11/18/2016 10:45:56 PM,,,Fire,11/18/2016 10:52:13 PM,100 Block of 4TH ST,San Francisco,94103,B03,01,2213,3,3,3,false,Alarm,1,CHIEF,2,3,6,Financial District/South Beach,"(37.7843007072344, -122.4039407276)",163234221-B03
003540347,T05,00105853,Structure Fire,12/19/2000,12/19/2000,12/19/2000 06:54:12 PM,12/19/2000 07:02:06 PM,12/19/2000 07:02:25 PM,12/19/2000 07:03:31 PM,,,,Other,12/19/2000 07:04:59 PM,POST ST/WEBSTER ST,SF,94115,B04,05,3513,3,3,3,false,,1,TRUCK,2,4,5,Japantown,"(37.7853726453487, -122.431366397986)",003540347-T05
041420299,E18,04040279,Structure Fire,05/21/2004,05/21/2004,05/21/2004 06:17:47 PM,05/21/2004 06:17:47 PM,05/21/2004 06:18:11 PM,05/21/2004 06:19:14 PM,05/21/2004 06:22:09 PM,,,Other,05/21/2004 06:23:12 PM,43RD AV/SANTIAGO ST,SF,94116,B08,18,7644,3,3,3,true,,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7437849041054, -122.501535726178)",041420299-E18
113390263,B03,11112422,Alarms,12/05/2011,12/05/2011,12/05/2011 05:05:31 PM,12/05/2011 05:06:39 PM,12/05/2011 05:07:24 PM,,,,,Fire,12/05/2011 05:07:40 PM,400 Block of POTRERO AVE,SF,94110,B02,29,2416,3,3,3,false,,1,CHIEF,1,2,10,Potrero Hill,"(37.7638339726839, -122.407431311556)",113390263-B03
010040304,T05,01001262,Structure Fire,01/04/2001,01/04/2001,01/04/2001 04:04:13 PM,01/04/2001 04:12:39 PM,01/04/2001 04:13:04 PM,,01/04/2001 04:14:27 PM,,,Other,01/04/2001 04:15:40 PM,PIERCE ST/TURK ST,SF,94115,B05,05,3643,3,3,3,false,,1,TRUCK,1,5,5,Western Addition,"(37.780077637862, -122.435424516858)",010040304-T05
172521544,E28,17106193,Traffic Collision,09/09/2017,09/09/2017,09/09/2017 12:25:42 PM,09/09/2017 12:25:42 PM,09/09/2017 12:28:08 PM,09/09/2017 12:28:47 PM,09/09/2017 12:32:13 PM,,,No Merit,09/09/2017 12:44:33 PM,1000 Block of THE EMBARCADERO,San Francisco,94111,B01,28,0927,I,2,2,false,Non Life-threatening,1,ENGINE,1,1,3,Financial District/South Beach,"(37.8025675142519, -122.400381980995)",172521544-E28
132810369,E01,13095759,Medical Incident,10/08/2013,10/08/2013,10/08/2013 09:10:16 PM,10/08/2013 09:10:42 PM,10/08/2013 09:11:04 PM,10/08/2013 09:11:51 PM,10/08/2013 09:14:51 PM,,,Other,10/08/2013 09:19:56 PM,0 Block of DORE ST,SF,94103,B02,36,2342,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,2,6,South of Market,"(37.7738617771611, -122.413045971966)",132810369-E01
011800028,E10,01055692,Medical Incident,06/29/2001,06/28/2001,06/29/2001 03:37:31 AM,06/29/2001 03:38:43 AM,06/29/2001 03:39:10 AM,06/29/2001 03:41:00 AM,06/29/2001 03:42:38 AM,,,Other,06/29/2001 03:53:49 AM,700 Block of EUCLID AVE,SF,94118,B07,10,4446,3,3,3,false,,1,ENGINE,2,7,2,Presidio Heights,"(37.7839564335552, -122.457372301418)",011800028-E10
082370169,E11,08072647,Structure Fire,08/24/2008,08/24/2008,08/24/2008 12:46:48 PM,08/24/2008 12:50:33 PM,08/24/2008 12:50:50 PM,08/24/2008 12:52:11 PM,,,,Other,08/24/2008 01:03:32 PM,300 Block of PARK ST,SF,94110,B06,32,5651,3,3,3,true,,1,ENGINE,8,6,9,Bernal Heights,"(37.7364374648134, -122.417989910458)",082370169-E11
151171776,T03,15044233,Medical Incident,04/27/2015,04/27/2015,04/27/2015 12:52:01 PM,04/27/2015 12:54:34 PM,04/27/2015 12:59:13 PM,04/27/2015 01:00:01 PM,04/27/2015 01:02:43 PM,,,No Merit,04/27/2015 01:05:54 PM,600 Block of MASON ST,San Francisco,94108,B01,03,1412,3,3,3,false,Potentially Life-Threatening,1,TRUCK,1,1,3,Nob Hill,"(37.7894750995942, -122.410406163763)",151171776-T03
142022414,KM09,14069953,Medical Incident,07/21/2014,07/21/2014,07/21/2014 04:48:02 PM,07/21/2014 04:50:20 PM,07/21/2014 04:53:44 PM,,,,,Fire,07/21/2014 04:54:09 PM,24TH ST/FOLSOM ST,San Francisco,94110,B06,07,5526,E,E,3,false,Potentially Life-Threatening,1,PRIVATE,4,6,9,Mission,"(37.7525060662321, -122.414086032423)",142022414-KM09
010920085,E16,01028036,Medical Incident,04/02/2001,04/02/2001,04/02/2001 08:19:14 AM,04/02/2001 08:21:46 AM,04/02/2001 08:22:01 AM,04/02/2001 08:23:18 AM,04/02/2001 08:24:37 AM,,,Other,04/02/2001 08:35:19 AM,FILBERT ST/PIERCE ST,SF,94123,B04,16,3611,3,3,3,false,,1,ENGINE,1,4,2,Marina,"(37.7976025544788, -122.438967941013)",010920085-E16
130840175,E44,13028039,Medical Incident,03/25/2013,03/25/2013,03/25/2013 12:09:33 PM,03/25/2013 12:10:44 PM,03/25/2013 12:13:18 PM,03/25/2013 12:14:04 PM,03/25/2013 12:19:32 PM,,,Other,03/25/2013 12:26:28 PM,2900 Block of SAN BRUNO AVE,SF,94134,B10,44,6326,2,2,2,true,Non Life-threatening,1,ENGINE,1,10,9,Portola,"(37.7246523794049, -122.402288649686)",130840175-E44
121810300,75,12060366,Medical Incident,06/29/2012,06/29/2012,06/29/2012 06:29:06 PM,06/29/2012 06:31:27 PM,06/29/2012 06:32:40 PM,06/29/2012 06:33:37 PM,06/29/2012 06:33:14 PM,,,Patient Declined Transport,06/29/2012 07:26:44 PM,500 Block of JONES ST,SF,94102,B01,03,1462,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,1,6,Tenderloin,"(37.7862684417162, -122.412997235896)",121810300-75
142803450,T18,14098641,Medical Incident,10/07/2014,10/07/2014,10/07/2014 09:58:31 PM,10/07/2014 09:58:31 PM,10/07/2014 09:59:22 PM,10/07/2014 10:00:30 PM,,,,Code 2 Transport,10/07/2014 10:04:20 PM,4100 Block of JUDAH ST,San Francisco,94122,B08,23,7655,3,E,3,false,Potentially Life-Threatening,1,TRUCK,4,8,4,Sunset/Parkside,"(37.760345906009, -122.506459811889)",142803450-T18
101550347,85,10048705,Medical Incident,06/04/2010,06/04/2010,06/04/2010 05:56:25 PM,06/04/2010 05:57:28 PM,06/04/2010 05:57:42 PM,06/04/2010 05:58:18 PM,06/04/2010 06:01:38 PM,,,No Merit,06/04/2010 06:03:07 PM,2900 Block of MISSION ST,SF,94110,B06,11,5613,3,3,3,true,,1,MEDIC,1,6,9,Mission,"(37.7498446220826, -122.418142583283)",101550347-85
001410185,E05,00042074,Alarms,05/20/2000,05/20/2000,05/20/2000 04:18:25 PM,05/20/2000 04:18:28 PM,05/20/2000 04:19:12 PM,05/20/2000 04:20:49 PM,05/20/2000 04:22:11 PM,,,Other,05/20/2000 04:29:58 PM,1400 Block of WEBSTER ST,SF,94115,B04,05,3514,3,3,3,false,,1,ENGINE,1,4,5,Western Addition,"(37.7840176843094, -122.431238065286)",001410185-E05
171242847,73,17053100,Medical Incident,05/04/2017,05/04/2017,05/04/2017 05:00:20 PM,05/04/2017 05:02:14 PM,05/04/2017 05:03:19 PM,05/04/2017 05:03:33 PM,05/04/2017 05:09:41 PM,05/04/2017 05:25:42 PM,05/04/2017 05:31:48 PM,Code 2 Transport,05/04/2017 05:52:51 PM,1600 Block of WASHINGTON ST,San Francisco,94109,B04,41,3124,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,4,3,Russian Hill,"(37.7934166400172, -122.42041546187)",171242847-73
173043287,E22,17128147,Alarms,10/31/2017,10/31/2017,10/31/2017 06:22:57 PM,10/31/2017 06:25:16 PM,10/31/2017 06:25:25 PM,10/31/2017 06:26:25 PM,10/31/2017 06:28:14 PM,,,Fire,10/31/2017 06:40:19 PM,1300 Block of 7TH AVE,San Francisco,94122,B08,22,7332,3,3,3,false,Alarm,1,ENGINE,1,8,5,Inner Sunset,"(37.763196820719635, -122.46417609400525)",173043287-E22
002140149,M43,00063988,Medical Incident,08/01/2000,08/01/2000,08/01/2000 01:47:18 PM,08/01/2000 01:47:30 PM,08/01/2000 01:47:55 PM,08/01/2000 01:48:47 PM,,,,Other,08/01/2000 01:57:03 PM,EVANS AV/MIDDLE POINT RD,SF,94124,B10,25,6553,3,3,3,true,,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.7376802948169, -122.379109648458)",002140149-M43
023150162,E05,02093479,Medical Incident,11/11/2002,11/11/2002,11/11/2002 10:25:07 AM,11/11/2002 10:26:58 AM,11/11/2002 10:28:10 AM,11/11/2002 10:30:27 AM,11/11/2002 10:31:50 AM,,,Other,11/11/2002 10:42:07 AM,0 Block of JONES ST,SF,94102,B03,01,1455,3,3,3,false,,1,ENGINE,1,2,6,Tenderloin,"(37.7815955871561, -122.412190669917)",023150162-E05
102800166,67,10088988,Medical Incident,10/07/2010,10/07/2010,10/07/2010 01:02:16 PM,10/07/2010 01:03:28 PM,10/07/2010 01:03:50 PM,10/07/2010 01:04:15 PM,10/07/2010 01:07:39 PM,10/07/2010 01:26:07 PM,10/07/2010 01:37:44 PM,Code 2 Transport,10/07/2010 02:12:55 PM,2300 Block of POST ST,SF,94115,B05,10,4235,3,3,3,true,,1,MEDIC,2,5,5,Japantown,"(37.7842371111665, -122.440760813886)",102800166-67
180471058,KM13,18020058,Medical Incident,02/16/2018,02/16/2018,02/16/2018 09:33:49 AM,02/16/2018 09:35:07 AM,02/16/2018 09:35:35 AM,02/16/2018 09:37:34 AM,02/16/2018 09:41:52 AM,02/16/2018 09:54:04 AM,02/16/2018 10:14:31 AM,Code 2 Transport,02/16/2018 10:39:39 AM,11TH ST/MARKET ST,San Francisco,94103,B02,36,5117,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,2,6,South of Market,"(37.775558161299166, -122.41865858351969)",180471058-KM13
082650270,T17,08081268,Structure Fire,09/21/2008,09/21/2008,09/21/2008 05:25:23 PM,09/21/2008 05:25:23 PM,09/21/2008 05:25:41 PM,09/21/2008 05:26:29 PM,,,,Other,09/21/2008 05:30:48 PM,SCHWERIN ST/GARRISON AV,SF,94134,B09,44,6252,3,3,3,false,,1,TRUCK,2,9,10,Visitacion Valley,"(37.7092103541749, -122.41196819711)",082650270-T17
180322187,89,18013581,Traffic Collision,02/01/2018,02/01/2018,02/01/2018 02:04:21 PM,02/01/2018 02:04:21 PM,02/01/2018 02:05:47 PM,02/01/2018 02:06:27 PM,,,,Patient Declined Transport,02/01/2018 02:13:20 PM,FREMONT ST/HOWARD ST,San Francisco,94105,B03,35,2124,A,3,3,true,Non Life-threatening,1,MEDIC,3,3,6,Financial District/South Beach,"(37.7892346992583, -122.39515093292194)",180322187-89
063570103,E09,06100821,Structure Fire,12/23/2006,12/23/2006,12/23/2006 08:05:40 AM,12/23/2006 08:06:57 AM,12/23/2006 08:07:09 AM,12/23/2006 08:19:04 AM,12/23/2006 08:28:38 AM,,,Other,12/23/2006 08:35:25 AM,1400 Block of SILVER AVE,SF,94134,B10,42,6362,3,3,3,false,,1,ENGINE,9,10,9,Portola,"(37.7320159901391, -122.40717609147)",063570103-E09
110670186,T03,11022065,Structure Fire,03/08/2011,03/08/2011,03/08/2011 01:43:42 PM,03/08/2011 01:43:42 PM,03/08/2011 01:44:42 PM,03/08/2011 01:45:54 PM,,,,Other,03/08/2011 01:47:18 PM,600 Block of JONES ST,SF,94102,B01,03,1462,3,3,3,false,,1,TRUCK,2,1,3,Tenderloin,"(37.7870654663911, -122.413159816666)",110670186-T03
080740242,E18,08023002,Medical Incident,03/14/2008,03/14/2008,03/14/2008 05:34:40 PM,03/14/2008 05:36:07 PM,03/14/2008 05:36:31 PM,03/14/2008 05:37:58 PM,03/14/2008 05:41:24 PM,,,Other,03/14/2008 06:13:18 PM,1600 Block of 19TH AVE,SF,94122,B08,40,7422,3,3,3,true,,1,ENGINE,3,8,4,Sunset/Parkside,"(37.7570337296554, -122.476758437009)",080740242-E18
123280268,E01,12109171,Medical Incident,11/23/2012,11/23/2012,11/23/2012 06:20:43 PM,11/23/2012 06:21:31 PM,11/23/2012 06:21:56 PM,,11/23/2012 06:22:43 PM,,,Other,11/23/2012 07:01:26 PM,300 Block of POST ST,SF,94108,B01,01,1362,3,2,2,true,Non Life-threatening,1,ENGINE,1,1,3,Financial District/South Beach,"(37.7883420975425, -122.407575452565)",123280268-E01
152560377,E08,15097763,Medical Incident,09/13/2015,09/12/2015,09/13/2015 02:18:18 AM,09/13/2015 02:18:59 AM,09/13/2015 02:19:08 AM,09/13/2015 02:20:49 AM,,,,Code 2 Transport,09/13/2015 02:25:21 AM,SPEAR ST/HARRISON ST,San Francisco,94105,B03,35,2113,2,2,2,true,Potentially Life-Threatening,1,ENGINE,3,3,6,Financial District/South Beach,"(37.7888377778921, -122.389428941783)",152560377-E08
102200092,96,10069215,Medical Incident,08/08/2010,08/07/2010,08/08/2010 06:34:16 AM,08/08/2010 06:36:29 AM,08/08/2010 06:36:48 AM,08/08/2010 06:37:22 AM,08/08/2010 06:46:48 AM,08/08/2010 07:09:27 AM,08/08/2010 07:16:57 AM,Code 2 Transport,08/08/2010 07:38:51 AM,400 Block of BUSH ST,SF,94108,B01,13,1315,2,2,2,true,,1,MEDIC,1,1,3,Financial District/South Beach,"(37.7906704035857, -122.405181396784)",102200092-96
121200343,77,12039980,Medical Incident,04/29/2012,04/29/2012,04/29/2012 08:54:08 PM,04/29/2012 08:54:33 PM,04/29/2012 08:54:51 PM,04/29/2012 08:55:09 PM,04/29/2012 08:59:07 PM,,,Other,04/29/2012 09:17:47 PM,800 Block of BRYANT ST,SF,94103,B03,08,2255,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,3,6,South of Market,"(37.775420706711, -122.403404791479)",121200343-77
171720942,E13,17072556,Medical Incident,06/21/2017,06/21/2017,06/21/2017 09:20:06 AM,06/21/2017 09:20:06 AM,06/21/2017 09:21:18 AM,06/21/2017 09:22:06 AM,06/21/2017 09:27:08 AM,,,Patient Declined Transport,06/21/2017 09:35:11 AM,TOWNSEND ST/4TH ST,San Francisco,94107,B03,08,2224,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,3,6,South of Market,"(37.7770893320016, -122.394981482757)",171720942-E13
101820246,E36,10057598,Medical Incident,07/01/2010,07/01/2010,07/01/2010 04:35:50 PM,07/01/2010 04:36:58 PM,07/01/2010 04:37:20 PM,07/01/2010 04:40:29 PM,,,,Other,07/01/2010 04:43:16 PM,600 Block of MINNA ST,SF,94103,B02,01,2315,3,3,3,true,,1,ENGINE,3,2,6,South of Market,"(37.7782410902976, -122.4111848099)",101820246-E36
071990290,T03,07057155,Alarms,07/18/2007,07/18/2007,07/18/2007 05:54:19 PM,07/18/2007 05:55:21 PM,07/18/2007 05:55:36 PM,07/18/2007 05:55:58 PM,,,,Other,07/18/2007 06:13:38 PM,600 Block of VAN NESS AVE,SF,94102,B02,36,3164,3,3,3,false,,1,TRUCK,3,2,5,Western Addition,"(37.78147394156, -122.42068958116)",071990290-T03
090110176,E23,09003238,Medical Incident,01/11/2009,01/11/2009,01/11/2009 02:27:30 PM,01/11/2009 02:28:07 PM,01/11/2009 02:28:17 PM,01/11/2009 02:31:38 PM,,,,Other,01/11/2009 02:35:44 PM,2200 Block of 41ST AVE,SF,94116,B08,18,7635,3,3,3,true,,1,ENGINE,3,8,4,Sunset/Parkside,"(37.7448061114807, -122.499528402984)",090110176-E23
163633681,87,16145608,Medical Incident,12/28/2016,12/28/2016,12/28/2016 07:34:17 PM,12/28/2016 07:36:42 PM,12/28/2016 07:36:52 PM,12/28/2016 07:37:41 PM,12/28/2016 07:59:03 PM,12/28/2016 07:59:05 PM,12/28/2016 08:24:37 PM,Code 2 Transport,12/28/2016 09:16:20 PM,0 Block of LISBON ST,San Francisco,94112,B09,43,6132,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,9,11,Excelsior,"(37.7274142432001, -122.429431973452)",163633681-87
171682717,89,17070957,Medical Incident,06/17/2017,06/17/2017,06/17/2017 05:35:31 PM,06/17/2017 05:35:31 PM,06/17/2017 05:40:51 PM,,,,,Patient Declined Transport,06/17/2017 05:42:23 PM,6TH ST/MARKET ST,San Francisco,94102,B02,01,2248,2,2,2,true,Non Life-threatening,1,MEDIC,2,3,6,South of Market,"(37.7822305756448, -122.410292026777)",171682717-89
003040075,E02,00091043,Medical Incident,10/30/2000,10/30/2000,10/30/2000 10:16:59 AM,10/30/2000 10:17:09 AM,10/30/2000 10:17:25 AM,10/30/2000 10:19:25 AM,10/30/2000 10:29:35 AM,,,Other,10/30/2000 11:24:42 AM,700 Block of CLAY ST,SF,94108,B01,13,1313,3,3,3,true,,1,ENGINE,3,1,3,Chinatown,"(37.7943448494409, -122.405219130615)",003040075-E02
173240498,E03,17136080,Medical Incident,11/20/2017,11/19/2017,11/20/2017 06:13:47 AM,11/20/2017 06:17:12 AM,11/20/2017 06:25:36 AM,11/20/2017 06:27:20 AM,,,,Code 2 Transport,11/20/2017 06:31:59 AM,0 Block of TURK ST,San Francisco,94102,B03,01,1365,2,2,2,true,Non Life-threatening,1,ENGINE,3,3,6,Tenderloin,"(37.783386237938174, -122.40985372994119)",173240498-E03
173004648,E39,17126574,Medical Incident,10/27/2017,10/27/2017,10/27/2017 11:29:15 PM,10/27/2017 11:30:21 PM,10/27/2017 11:30:50 PM,10/27/2017 11:32:34 PM,10/27/2017 11:34:41 PM,,,Code 3 Transport,10/28/2017 12:04:10 AM,0 Block of ROCKWOOD CT,San Francisco,94127,B08,39,8671,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,8,7,West of Twin Peaks,"(37.74273521373882, -122.45742423276918)",173004648-E39
142622727,E28,14091709,Citizen Assist / Service Call,09/19/2014,09/19/2014,09/19/2014 05:18:37 PM,09/19/2014 05:19:50 PM,09/19/2014 05:22:17 PM,09/19/2014 05:23:03 PM,09/19/2014 05:26:06 PM,,,Fire,09/19/2014 05:44:21 PM,0 Block of ALTA ST,San Francisco,94133,B01,28,1225,3,3,3,false,Alarm,1,ENGINE,1,1,3,North Beach,"(37.8016244981347, -122.404014796993)",142622727-E28
092790036,T03,09083426,Alarms,10/06/2009,10/05/2009,10/06/2009 05:10:11 AM,10/06/2009 05:10:40 AM,10/06/2009 05:10:50 AM,10/06/2009 05:12:33 AM,,,,Other,10/06/2009 05:14:13 AM,200 Block of TURK ST,SF,94102,B03,01,1456,3,3,3,false,,1,TRUCK,3,2,6,Tenderloin,"(37.7829534931348, -122.413243748735)",092790036-T03
180691025,KM02,18029417,Medical Incident,03/10/2018,03/10/2018,03/10/2018 09:21:22 AM,03/10/2018 09:23:27 AM,03/10/2018 09:25:16 AM,03/10/2018 09:25:36 AM,03/10/2018 09:30:00 AM,03/10/2018 09:42:42 AM,03/10/2018 09:51:22 AM,Code 2 Transport,03/10/2018 10:24:43 AM,400 Block of JONES ST,San Francisco,94102,B03,03,1461,2,2,2,false,Potentially Life-Threatening,1,PRIVATE,1,3,6,Tenderloin,"(37.785096096372605, -122.41275875949898)",180691025-KM02
173312906,71,17139019,Structure Fire,11/27/2017,11/27/2017,11/27/2017 06:07:27 PM,11/27/2017 06:08:41 PM,11/27/2017 06:10:13 PM,11/27/2017 06:10:13 PM,,,,Fire,11/27/2017 06:15:32 PM,29TH ST/DOLORES ST,San Francisco,94110,B06,11,5576,3,3,3,true,Alarm,1,MEDIC,11,6,8,Noe Valley,"(37.74383821720997, -122.42438486439309)",173312906-71
110690289,E11,11022781,Structure Fire,03/10/2011,03/10/2011,03/10/2011 05:14:00 PM,03/10/2011 05:14:38 PM,03/10/2011 05:14:59 PM,03/10/2011 05:16:10 PM,03/10/2011 05:19:00 PM,,,Other,03/10/2011 05:24:37 PM,500 Block of GUERRERO ST,SF,94110,B02,07,5422,3,3,3,true,,1,ENGINE,5,2,8,Mission,"(37.7627513875316, -122.424036887526)",110690289-E11
043500249,M12,04096664,Medical Incident,12/15/2004,12/15/2004,12/15/2004 02:08:34 PM,12/15/2004 02:10:22 PM,12/15/2004 02:10:30 PM,12/15/2004 02:10:55 PM,12/15/2004 02:19:10 PM,12/15/2004 02:27:08 PM,12/15/2004 02:44:23 PM,Code 2 Transport,12/15/2004 03:03:04 PM,800 Block of SANTIAGO ST,SF,94116,B08,40,7416,3,3,3,true,,1,MEDIC,2,8,4,Sunset/Parkside,"(37.7449489253753, -122.476338240139)",043500249-M12
162652225,59,16104706,Medical Incident,09/21/2016,09/21/2016,09/21/2016 01:11:07 PM,09/21/2016 01:11:07 PM,09/21/2016 01:11:16 PM,09/21/2016 01:12:03 PM,09/21/2016 01:18:52 PM,09/21/2016 01:29:33 PM,09/21/2016 01:52:12 PM,Code 2 Transport,09/21/2016 02:25:46 PM,GEARY BL/18TH AV,San Francisco,94121,B07,31,7161,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,7,1,Outer Richmond,"(37.7804396365064, -122.477239888569)",162652225-59
